steps,num_customers,num_products,num_retailers,num_customers_willing_to_share_info,learning_rate_gen_ai,learning_rate_customer,capacity_gen_ai,creativity_gen_ai,total_steps,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_viewed_comments,mean_purchase_position,AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum),AIC Quartic (Minimum)
95,100,100,20,0,0.3,0.3,0.9,0.5889605615626287,1000,66,4,30,277.8125040160287,0,277.8125040160287,180,0,180,1.5577559812040707,1.3254002166256884,0,100,100,2.77,55.83983333333334,36.193980705240676,38.2508329945494,24.906507580168466,13.179989363307755,-79.07396863896179
96,100,100,20,0,0.3,0.3,0.9,0.58970565062607,1000,66,4,30,301.0937213959607,0,301.0937213959607,187,0,187,1.5552559812040705,1.3287002166256883,0,100,100,2.72,57.407,42.08853026710892,37.093414188032284,33.11344612435886,29.78793740449163,-79.07396863896179
97,100,100,20,0,0.3,0.3,0.9,0.5908079299911105,1000,66,4,30,288.73107347363964,0,288.73107347363964,192,0,192,1.5557559812040707,1.3336002166256884,0,100,100,2.71,56.04916666666666,29.87330637186369,26.14929117929387,18.233232018694622,11.1680607818071,-79.07396863896179
98,100,100,20,0,0.3,0.3,0.9,0.5908304238016581,1000,66,4,30,282.0773428333789,0,282.0773428333789,183,0,183,1.5507559812040708,1.3337002166256884,0,100,100,2.72,55.343,33.57001607753324,35.3452281898939,2.689019086887072,-0.962635630393379,-79.07396863896179
99,100,100,20,0,0.3,0.3,0.9,0.5913020512143197,1000,67,3,30,284.75587453834896,0,284.75587453834896,172,0,172,1.552255981204071,1.3358002166256884,0,100,100,2.82,56.09833333333333,36.24528926469793,42.344406342157754,28.69108579044581,32.60444031978247,-79.07396863896179
100,100,100,20,0,0.3,0.3,0.9,0.5899484644292554,1000,66,4,30,258.5081651237563,0,258.5081651237563,160,0,160,1.551755981204071,1.3298002166256881,0,100,100,2.76,60.7725,35.94938014081714,30.014048835940457,25.929523462965363,23.799930212678532,-79.07396863896179
101,100,100,20,0,0.3,0.3,0.9,0.5903314910285995,1000,69,1,30,289.23320425036434,0,289.23320425036434,178,0,178,1.553755981204071,1.3315002166256884,0,100,100,2.76,59.57783333333334,26.885457561352922,30.21714620216582,15.397546212175513,15.238817264535584,-79.07396863896179
102,100,100,20,0,0.3,0.3,0.9,0.5910283289193885,1000,67,4,29,251.50659337244699,0,251.50659337244699,160,0,160,1.5542559812040713,1.3346002166256883,0,100,100,2.86,57.844833333333334,30.331325481757432,33.27895291632436,22.87911597703902,22.337871344473427,-79.07396863896179
103,100,100,20,0,0.3,0.3,0.9,0.5907132974674263,1000,69,2,29,234.36745086229143,0,234.36745086229143,155,0,155,1.5492559812040714,1.3332002166256884,0,100,100,2.79,58.64816666666667,35.02284370023156,38.97735469316646,27.79300014330093,30.308171470634363,-79.07396863896179
104,100,100,20,0,0.3,0.3,0.9,0.5912523809379419,1000,68,3,29,254.18872404523916,0,254.18872404523916,170,0,170,1.5487559812040717,1.335600216625688,0,100,100,2.87,56.40633333333334,37.34364631273621,28.302521766041252,16.577605518854796,21.29508588749019,-79.07396863896179
105,100,100,20,0,0.3,0.3,0.9,0.5913422012826595,1000,68,2,30,265.03246953182946,0,265.03246953182946,173,0,173,1.5512559812040716,1.3360002166256886,0,100,100,2.75,58.468500000000006,33.89861555323739,36.482102740633906,29.20104883191226,31.546237877400443,-79.07396863896179
106,100,100,20,0,0.3,0.3,0.9,0.5898528078139074,1000,69,0,31,249.67898361842603,0,249.67898361842603,164,0,164,1.553755981204072,1.3294002166256886,0,100,100,2.81,58.010333333333335,42.48868539244319,32.30594014158177,25.663163962583184,27.061647228406713,-79.07396863896179
107,100,100,20,0,0.3,0.3,0.9,0.5918256067771721,1000,69,1,30,261.1592514095269,0,261.1592514095269,172,0,172,1.5492559812040718,1.338200216625688,0,100,100,2.82,56.4795,40.46962469554876,38.29978662963421,24.09772327049754,15.738884294886418,-79.07396863896179
108,100,100,20,0,0.3,0.3,0.9,0.5924520048862744,1000,68,2,30,263.9877364461808,0,263.9877364461808,161,0,161,1.542755981204072,1.3410002166256885,0,100,100,2.8,56.272,39.13984403516187,28.268606274349025,21.149541594571133,15.843772399920454,-79.07396863896179
109,100,100,20,0,0.3,0.3,0.9,0.5927425509170128,1000,69,1,30,258.24739089712665,0,258.24739089712665,176,0,176,1.548755981204072,1.342300216625688,0,100,100,2.81,57.793,36.65939833509694,30.21950420795963,15.292903013968669,12.685640669491164,-79.07396863896179
110,100,100,20,0,0.3,0.3,0.9,0.5944094642663266,1000,69,0,31,270.99434675537117,0,270.99434675537117,170,0,170,1.5487559812040723,1.349800216625688,0,100,100,2.75,56.608999999999995,25.229199161256304,33.86559025923748,22.826858558285323,11.841958257979826,-79.07396863896179
111,100,100,20,0,0.3,0.3,0.9,0.5959359826608178,1000,69,0,31,280.6884886896869,0,280.6884886896869,174,0,174,1.5537559812040704,1.3567036602699403,0,100,100,2.73,55.452333333333335,32.08032364020602,26.37004671436867,20.974164839423537,10.883058181231064,-79.07396863896179
112,100,100,20,0,0.3,0.3,0.9,0.5965978915945787,1000,69,0,31,258.86216693650056,0,258.86216693650056,171,0,171,1.5507559812040705,1.3597036602699402,0,100,100,2.83,55.241499999999995,39.44276551141061,34.739122123234466,26.615880323437807,19.634218317587425,-79.07396863896179
113,100,100,20,0,0.3,0.3,0.9,0.5979158934806132,1000,69,0,31,273.94337842043325,0,273.94337842043325,171,0,171,1.5537559812040704,1.3657036602699404,0,100,100,2.85,56.63399999999999,33.001433375620365,34.07390887300235,24.32910726519256,27.237654703643955,-79.07396863896179
114,100,100,20,0,0.3,0.3,0.9,0.5995761235272963,1000,68,1,31,286.41455702747754,0,286.41455702747754,182,0,182,1.5532559812040705,1.37330366026994,0,100,100,2.81,55.37683333333334,32.97015862574281,39.471296215090945,34.18576552640994,21.262124847862793,-79.07396863896179
115,100,100,20,0,0.3,0.3,0.9,0.5990102867036705,1000,68,1,31,290.6505152844062,0,290.6505152844062,186,0,186,1.5537559812040704,1.3707183172741666,0,100,100,2.69,58.49516666666668,32.83876811230223,23.165372765799987,24.494256965944118,28.733470217162733,-79.07396863896179
116,100,100,20,0,0.3,0.3,0.9,0.5988570040815681,1000,68,1,31,259.8985907835049,0,259.8985907835049,165,0,165,1.5522559812040706,1.3700183172741662,0,100,100,2.75,58.739333333333335,28.63851817854092,23.662445429548256,14.189473213946684,9.544857195749131,-79.07396863896179
117,100,100,20,0,0.3,0.3,0.9,0.5990320819872071,1000,68,1,31,238.52730627674995,0,238.52730627674995,169,0,169,1.549255981204071,1.3708183172741664,0,100,100,2.82,58.3525,25.005895173836564,27.07571923250927,22.95353145186732,25.995595941604904,-79.07396863896179
118,100,100,20,0,0.3,0.3,0.9,0.6002309325578133,1000,67,2,31,245.57800890061563,0,245.57800890061563,167,0,167,1.550255981204071,1.3763183172741662,0,100,100,2.79,56.99316666666667,38.749604943594505,29.948569185609898,20.975076092083327,21.29875171295987,-79.07396863896179
119,100,100,20,0,0.3,0.3,0.9,0.5996202261550917,1000,67,2,31,260.88040299834194,0,260.88040299834194,166,0,166,1.5537559812040704,1.373522254490506,0,100,100,2.82,59.33816666666667,40.862492848000954,36.58952719352462,30.281696021916332,34.62075085727096,-79.07396863896179
120,100,100,20,0,0.3,0.3,0.9,0.5994016504642288,1000,67,3,30,283.0887069359122,0,283.0887069359122,163,0,163,1.5532559812040705,1.372522254490506,0,100,100,2.78,58.18683333333334,36.23250675361777,39.26565193237508,31.97129073238372,33.20392358892411,-79.07396863896179
121,100,100,20,0,0.3,0.3,0.9,0.5994453592332852,1000,68,2,30,265.299424748386,0,265.299424748386,182,0,182,1.5527559812040708,1.3727222544905064,0,100,100,2.79,58.644000000000005,29.22919197242561,21.89639654262095,1.1988412557232948,0.9476539201320406,-79.07396863896179
122,100,100,20,0,0.3,0.3,0.9,0.6009674046979901,1000,68,1,31,256.3200635946336,0,256.3200635946336,166,0,166,1.5507559812040708,1.3797222544905057,0,100,100,2.8,56.64883333333333,30.808073566488645,12.703719331821304,8.201850767051212,9.277458632658153,-79.07396863896179
123,100,100,20,0,0.3,0.3,0.9,0.6008804054491858,1000,68,1,31,301.8077961001686,0,301.8077961001686,180,0,180,1.5492559812040707,1.3793222544905062,0,100,100,2.71,56.64333333333334,29.691268550559016,37.375693333213064,34.30087052285933,35.42498557413953,-79.07396863896179
124,100,100,20,0,0.3,0.3,0.9,0.6011729476112689,1000,67,2,31,274.85466039100424,0,274.85466039100424,185,0,185,1.5507559812040708,1.3806686004154591,0,100,100,2.78,57.826833333333326,31.752113748509345,15.015752271906052,13.156110486926195,17.840677960963774,-79.07396863896179
125,100,100,20,0,0.3,0.3,0.9,0.6012815512965504,1000,68,1,31,272.61972484203255,0,272.61972484203255,179,0,179,1.5532559812040707,1.3811686004154595,0,100,100,2.75,56.490333333333325,31.80659271270119,32.615210173125575,31.35991093108194,32.50056149701237,-79.07396863896179
126,100,100,20,0,0.3,0.3,0.9,0.6010424327484573,1000,67,2,31,250.27128504181297,0,250.27128504181297,164,0,164,1.5532559812040705,1.380068600415459,0,100,100,2.85,58.505666666666656,37.17843003483614,34.69945238975612,32.25431440418333,32.60410567878384,-79.07396863896179
127,100,100,20,0,0.3,0.3,0.9,0.6018878276509492,1000,66,3,31,262.1342665174058,0,262.1342665174058,176,0,176,1.5502559812040706,1.3839686004154594,0,100,100,2.81,55.72833333333334,31.54714694147512,35.879461049934946,31.770303784394912,31.569395750952168,-79.07396863896179
128,100,100,20,0,0.3,0.3,0.9,0.6024071700536725,1000,66,4,30,288.3767382979647,0,288.3767382979647,173,0,173,1.5502559812040706,1.3863686004154594,0,100,100,2.76,55.40133333333333,39.49813040383174,34.02834267330451,31.51036164702549,37.11795122936138,-79.07396863896179
129,100,100,20,0,0.3,0.3,0.9,0.602190621187248,1000,67,3,30,281.9763704090653,0,281.9763704090653,182,0,182,1.552255981204071,1.385368600415459,0,100,100,2.68,56.237666666666655,29.89558681173378,26.178765131463564,22.041299273379025,20.469584180929132,-79.07396863896179
130,100,100,20,0,0.3,0.3,0.9,0.6008638310323436,1000,68,2,30,265.26669215383134,0,265.26669215383134,169,0,169,1.5512559812040707,1.3792686004154593,0,100,100,2.71,59.283833333333334,35.739655988461095,40.40140331070626,34.45650590902275,37.1871100829714,-79.07396863896179
131,100,100,20,0,0.3,0.3,0.9,0.6014932766728672,1000,68,2,30,299.1428002138115,0,299.1428002138115,175,0,175,1.5517559812040704,1.3821686004154594,0,100,100,2.83,56.048666666666676,35.05502289703054,36.30530917231323,35.18058226757782,35.84413457722772,-79.07396863896179
132,100,100,20,0,0.3,0.3,0.9,0.6011861233175596,1000,68,2,30,278.3301929377179,0,278.3301929377179,178,0,178,1.5502559812040706,1.3807549220582336,0,100,100,2.76,57.85316666666667,35.36965240332577,39.168914371352656,33.49868156297788,38.113903494322926,-79.07396863896179
133,100,100,20,0,0.3,0.3,0.9,0.6028498431570022,1000,68,2,30,266.2008880121995,0,266.2008880121995,180,0,180,1.5472559812040707,1.3884549220582334,0,100,100,2.75,56.11166666666667,37.39038299342013,32.055578848497305,29.583202652333426,33.50560648201966,-79.07396863896179
134,100,100,20,0,0.3,0.3,0.9,0.6035181602929328,1000,67,3,30,270.43317195281486,0,270.43317195281486,172,0,172,1.5462559812040706,1.3915549220582337,0,100,100,2.77,54.35133333333333,33.70162280097719,31.342087310845983,27.850050881139055,25.44245331464964,-79.07396863896179
135,100,100,20,0,0.3,0.3,0.9,0.6047206038970573,1000,66,4,30,280.28132782396625,0,280.28132782396625,170,0,170,1.5487559812040708,1.3971549220582336,0,100,100,2.81,56.5115,26.954332938192238,25.86258790396394,16.465100688042128,-1.5928006482189971,-79.07396863896179
136,100,100,20,0,0.3,0.3,0.9,0.6050423415843903,1000,66,3,31,325.38863690146036,0,325.38863690146036,187,0,187,1.550755981204071,1.3986549220582334,0,100,100,2.69,53.592333333333336,38.76335707395626,42.05346301197534,34.707901119890494,38.70091652503132,-79.07396863896179
137,100,100,20,0,0.3,0.3,0.9,0.6041171825882174,1000,65,5,30,278.61708706420836,0,278.61708706420836,174,0,174,1.552255981204071,1.3943549220582332,0,100,100,2.76,59.12833333333333,38.21629361146398,34.83594666865267,26.121966908204826,30.097881257355425,-79.07396863896179
138,100,100,20,0,0.3,0.3,0.9,0.6044395656617654,1000,65,5,30,274.7594427321851,0,274.7594427321851,184,0,184,1.5522559812040706,1.3958549220582335,0,100,100,2.76,56.489,37.40966771280358,41.57880403371158,25.031198380572988,25.899558423150864,-79.07396863896179
139,100,100,20,0,0.3,0.3,0.9,0.6041814372930153,1000,66,2,32,298.72609499485486,0,298.72609499485486,185,0,185,1.5562559812040706,1.3946549220582332,0,100,100,2.69,58.14716666666667,33.21132277252411,40.607675347825335,26.747553001744308,24.483248150891797,-79.07396863896179
140,100,100,20,0,0.3,0.3,0.9,0.6042244525192235,1000,65,3,32,260.81001789356793,0,260.81001789356793,168,0,168,1.5527559812040708,1.3948549220582331,0,100,100,2.77,58.55233333333334,34.367442851277076,36.77922289962393,21.235275324675627,17.354310660308585,-79.07396863896179
141,100,100,20,0,0.3,0.3,0.9,0.6042459585905136,1000,65,4,31,284.23960702454144,0,284.23960702454144,190,0,190,1.5517559812040709,1.3949549220582336,0,100,100,2.73,58.77133333333333,47.75370759596174,47.3210628750214,39.49072947000289,43.422312233890466,-79.07396863896179
142,100,100,20,0,0.3,0.3,0.9,0.6054454831314942,1000,66,3,31,288.1421066715175,0,288.1421066715175,170,0,170,1.5517559812040704,1.4005549220582336,0,100,100,2.77,55.6325,46.1749372535549,36.09931794449298,23.205056936804823,17.990491573197545,-79.07396863896179
143,100,100,20,0,0.3,0.3,0.9,0.6059373372706146,1000,65,4,31,263.97262107000233,0,263.97262107000233,189,0,189,1.5492559812040707,1.4028549220582331,0,100,100,2.7,57.66783333333333,33.656494404920466,38.85072112919201,25.52089344774876,29.825630293274855,-79.07396863896179
144,100,100,20,0,0.3,0.3,0.9,0.6070027879619452,1000,65,3,32,291.0278098980823,0,291.0278098980823,183,0,183,1.5542559812040708,1.4078549220582335,0,100,100,2.78,54.89866666666667,45.026977961558515,49.49001109714854,34.84309714364554,38.21111005713652,-79.07396863896179
145,100,100,20,0,0.3,0.3,0.9,0.608971521201038,1000,65,3,32,310.27406100529475,0,310.27406100529475,192,0,192,1.5547559812040705,1.4171549220582336,0,100,100,2.71,53.46583333333333,40.182302086246494,45.932693480931874,38.77532301638172,39.37652738653071,-79.07396863896179
146,100,100,20,0,0.3,0.3,0.9,0.6096263332249613,1000,64,4,32,293.5610253585273,0,293.5610253585273,169,0,169,1.5567559812040708,1.4202549220582332,0,100,100,2.75,55.4775,38.11368676404163,42.34133139225656,36.27333870928098,38.55820186939775,-79.07396863896179
147,100,100,20,0,0.3,0.3,0.9,0.6101534795299026,1000,64,5,31,273.32110667478014,0,273.32110667478014,181,0,181,1.5572559812040705,1.4227549220582336,0,100,100,2.71,57.118833333333335,44.1519711438151,49.49828257731417,40.59747906771008,40.960447466776,-79.07396863896179
148,100,100,20,0,0.3,0.3,0.9,0.6099635867385838,1000,65,4,31,320.92135762541506,0,320.92135762541506,190,0,190,1.5567559812040705,1.4218549220582333,0,100,100,2.77,58.06616666666667,40.76562639669072,33.87354682985176,27.772680313198407,23.326880759754175,-79.07396863896179
149,100,100,20,0,0.3,0.3,0.9,0.6114959608473655,1000,65,4,31,296.65128720675466,0,296.65128720675466,197,0,197,1.5582559812040704,1.4291549220582334,0,100,100,2.76,55.94233333333332,36.06273748206678,32.5677145946855,21.573379792708607,23.386548348309503,-79.07396863896179
150,100,100,20,0,0.3,0.3,0.9,0.6103369721244419,1000,66,3,31,277.4413276358532,0,277.4413276358532,172,0,172,1.5547559812040708,1.4236549220582333,0,100,100,2.75,60.12249999999999,40.15095775609021,36.185478442878946,30.421311337780168,31.992055835822043,-79.07396863896179
151,100,100,20,0,0.3,0.3,0.9,0.6117630918633742,1000,65,4,31,286.6407086112882,0,286.6407086112882,188,0,188,1.5547559812040708,1.4304549220582334,0,100,100,2.71,55.06616666666667,40.40875422773635,40.82688046811836,33.89907565358044,36.30286263554092,-79.07396863896179
152,100,100,20,0,0.3,0.3,0.9,0.6117630918633742,1000,65,4,31,288.44372185691776,0,288.44372185691776,183,0,183,1.561755981204071,1.4304549220582334,0,100,100,2.83,55.47766666666667,46.189415378341636,36.87845791189994,26.480246443341343,27.689417302116738,-79.07396863896179
153,100,100,20,0,0.3,0.3,0.9,0.6111747143871218,1000,66,3,31,280.20493720399793,0,280.20493720399793,194,0,194,1.559255981204071,1.4276549220582337,0,100,100,2.8,56.793166666666664,40.3346556358274,45.37184934317142,33.66931318958518,34.57096689061888,-79.07396863896179
154,100,100,20,0,0.3,0.3,0.9,0.6122425871799103,1000,65,4,31,285.3974893299613,0,285.3974893299613,184,0,184,1.5647559812040712,1.4327549220582332,0,100,100,2.69,57.30416666666667,40.60357030711944,31.42585117083138,28.026039929694804,23.369400878100294,-79.07396863896179
155,100,100,20,0,0.3,0.3,0.9,0.612611691456913,1000,64,5,31,287.70034002040796,0,287.70034002040796,182,0,182,1.5652559812040705,1.4345198801355779,0,100,100,2.72,57.993500000000004,33.53985449539991,31.88980938298198,21.327553409615206,24.04618753125976,-79.07396863896179
156,100,100,20,0,0.3,0.3,0.9,0.6132169425822264,1000,64,5,31,280.6286537697433,0,280.6286537697433,172,0,172,1.5647559812040706,1.4374198801355778,0,100,100,2.76,58.10133333333332,30.9267553752359,22.859575055548447,20.83303117824309,19.234587310145912,-79.07396863896179
157,100,100,20,0,0.3,0.3,0.9,0.6130916659191675,1000,66,3,31,283.54072264119327,0,283.54072264119327,177,0,177,1.5637559812040707,1.4368198801355776,0,100,100,2.76,58.02333333333334,31.359271394753534,31.55400109023094,15.178959101035957,17.691723917866057,-79.07396863896179
158,100,100,20,0,0.3,0.3,0.9,0.6124849374596125,1000,65,4,31,264.8601704780362,0,264.8601704780362,165,0,165,1.5647559812040706,1.4339198801355777,0,100,100,2.77,58.437666666666665,36.91328082724553,26.78529712797112,2.4669898456238855,5.780391050048735,-79.07396863896179
159,100,100,20,0,0.3,0.3,0.9,0.6128959132969699,1000,64,5,31,272.76871910664306,0,272.76871910664306,170,0,170,1.5637559812040707,1.435886929579693,0,100,100,2.83,58.28666666666666,33.79500972413797,38.04914957879694,27.833370565808025,27.53583592238118,-79.07396863896179
160,100,100,20,0,0.3,0.3,0.9,0.6134514409235804,1000,63,6,31,299.448842519879,0,299.448842519879,185,0,185,1.5697559812040704,1.4385507785789684,0,100,100,2.76,56.63733333333334,38.963887200028125,34.938391561789274,31.087034566132786,28.25216948502407,-79.07396863896179
161,100,100,20,0,0.3,0.3,0.9,0.6137014841986779,1000,63,6,31,319.6445062882464,0,319.6445062882464,193,0,193,1.5702559812040704,1.4397507785789683,0,100,100,2.77,56.89900000000001,39.96392181078946,30.52481906386555,22.487066477908428,26.592951015672185,-79.07396863896179
162,100,100,20,0,0.3,0.3,0.9,0.6138472718945318,1000,63,6,31,301.1215444771478,0,301.1215444771478,187,0,187,1.5682559812040704,1.4404507785789682,0,100,100,2.74,58.18733333333333,34.05180483467012,34.50134515459541,28.961356258583066,27.94873246158957,-79.07396863896179
163,100,100,20,0,0.3,0.3,0.9,0.613972180747624,1000,63,6,31,282.70050025746804,0,282.70050025746804,180,0,180,1.5712559812040703,1.4410507785789681,0,100,100,2.75,56.99733333333333,34.528697905074466,22.403696523297953,13.075391106870057,17.20749938843997,-79.07396863896179
164,100,100,20,0,0.3,0.3,0.9,0.6122132035860721,1000,63,5,32,243.1647830890493,0,243.1647830890493,167,0,167,1.5652559812040705,1.4326507785789682,0,100,100,2.79,60.8125,40.01790151671392,41.74365241082472,32.59176110158711,32.06999600531435,-79.07396863896179
